date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2018-08-01,39,0,55,15,15,0,55,75,50,43,56,46,51,34,67,54,62,36,68,63,39,46,24,68,44,79,32,65,30,39,0,27,35,21,20,0,0,55,30,48,13,0,47,0
2018-09-01,38,0,59,0,17,0,59,74,52,36,48,43,54,33,54,57,62,38,67,54,36,56,26,68,38,78,34,66,20,40,0,22,34,23,21,0,0,72,13,44,14,0,47,0
2018-10-01,34,0,76,14,15,0,41,86,54,31,66,40,59,32,60,54,62,39,72,44,48,54,24,73,41,77,29,65,23,44,0,26,0,17,25,43,0,57,20,35,14,57,50,1
2018-11-01,39,0,87,13,17,0,42,82,51,32,57,39,55,38,64,64,65,36,70,38,49,54,25,72,35,74,21,68,23,35,0,30,31,23,29,31,0,45,23,34,17,83,60,31
2018-12-01,45,0,79,0,14,0,0,89,51,34,47,40,46,43,47,43,63,35,62,39,45,49,24,74,51,67,24,63,28,32,0,20,30,26,26,0,0,50,21,34,15,70,56,31
2019-01-01,43,0,61,19,18,0,59,85,61,34,52,46,61,29,65,62,67,44,73,51,52,63,28,65,42,87,32,73,26,40,0,25,38,32,27,0,0,36,13,39,15,83,67,36
2019-02-01,40,0,69,16,17,0,51,75,59,30,57,43,50,30,76,61,63,40,75,52,58,65,26,71,41,85,27,74,20,41,0,28,42,25,28,0,0,37,12,35,16,80,66,38
2019-03-01,40,0,63,0,16,0,0,82,56,29,55,47,63,30,68,54,59,39,88,53,44,54,25,68,52,81,32,68,31,39,0,27,34,27,22,0,0,34,20,38,16,73,67,36
2019-04-01,41,0,53,0,14,0,88,63,57,32,72,45,62,32,57,48,61,37,79,58,66,59,25,69,54,80,32,66,25,39,0,26,41,25,23,0,0,40,15,33,13,69,57,37
2019-05-01,42,0,61,19,14,0,78,76,59,32,66,46,58,34,62,52,64,39,77,58,50,61,25,68,50,74,34,78,27,30,0,38,39,31,27,28,0,49,18,40,14,82,63,38
2019-06-01,41,0,57,14,13,0,50,74,52,34,60,46,56,32,60,54,68,35,70,66,53,47,24,69,56,76,30,72,29,38,0,22,22,36,21,38,0,62,25,38,11,74,64,37
2019-07-01,43,0,53,15,12,0,56,76,56,35,60,48,44,32,71,55,66,40,80,74,56,64,23,76,71,85,31,76,25,45,0,23,37,22,21,44,0,57,26,41,12,63,59,40
2019-08-01,42,0,45,0,12,49,82,77,54,37,57,49,44,31,57,50,65,39,83,68,38,59,25,81,100,79,34,71,39,42,0,33,37,38,25,36,0,45,28,34,18,62,60,40
2019-09-01,37,0,48,0,14,0,45,79,59,44,64,44,41,33,65,58,69,38,91,65,100,61,26,76,94,79,41,75,22,39,0,28,39,45,19,42,0,66,18,42,19,71,65,35
2019-10-01,38,0,73,28,14,0,0,78,61,38,63,44,55,33,74,47,68,36,87,54,73,63,25,85,100,84,31,76,30,37,0,25,30,34,27,0,0,58,28,37,19,73,66,35
2019-11-01,42,0,74,18,16,0,0,82,56,48,66,41,55,36,57,50,66,37,97,46,51,58,24,76,89,73,35,71,52,32,0,26,30,27,17,0,0,33,17,37,18,78,67,33
2019-12-01,45,0,68,0,14,0,42,76,54,47,51,40,38,44,60,56,61,36,92,52,64,51,25,76,72,65,29,70,36,32,0,24,35,30,21,0,0,42,23,36,15,58,53,30
2020-01-01,42,0,53,12,16,49,56,76,70,52,63,47,62,30,63,56,66,42,85,51,61,64,27,70,69,87,38,80,27,35,0,27,41,36,23,28,0,29,12,34,16,74,63,36
2020-02-01,41,0,60,0,15,0,39,73,62,42,68,55,44,32,66,59,64,35,79,45,41,61,25,71,64,76,34,72,35,38,0,21,28,21,30,0,0,33,13,30,16,68,67,34
2020-03-01,47,0,59,12,35,44,75,67,70,47,76,100,46,32,61,39,67,66,68,24,37,35,18,41,74,72,28,78,25,26,35,26,23,24,38,28,0,13,12,38,100,86,100,31
2020-04-01,50,0,59,13,33,0,77,94,69,54,74,69,46,33,43,37,69,64,82,20,27,58,17,25,87,69,27,81,40,23,0,28,27,28,35,0,0,8,0,39,52,78,84,30
2020-05-01,50,0,56,17,23,0,36,95,61,43,81,55,64,32,50,46,70,43,100,24,41,53,18,49,75,75,23,83,31,28,0,30,36,29,19,39,0,11,0,37,34,80,74,33
2020-06-01,42,28,54,14,18,45,53,83,62,43,75,54,45,30,51,42,68,39,90,33,36,52,23,67,77,81,20,77,34,27,33,27,34,31,36,38,0,7,0,32,22,63,65,32
2020-07-01,43,0,52,0,16,39,62,79,69,50,61,56,47,31,60,39,65,40,93,47,38,41,24,85,92,86,30,76,60,33,0,34,36,26,30,32,0,9,13,34,16,51,57,35
2020-08-01,42,30,48,0,15,40,68,75,64,44,58,59,53,30,50,50,63,39,85,41,36,46,24,88,76,80,28,74,48,36,0,35,40,35,23,27,0,15,0,32,16,44,59,39
2020-09-01,40,0,55,12,17,85,56,71,61,41,47,53,37,33,68,57,62,37,89,32,39,64,24,86,67,80,31,74,33,31,0,33,37,40,32,41,0,10,0,35,16,52,69,40
2020-10-01,42,0,70,0,18,0,54,70,62,42,69,67,41,28,57,53,57,36,79,25,38,38,23,72,73,75,23,77,52,30,32,24,22,25,26,0,0,9,0,27,17,44,59,33
2020-11-01,40,0,82,0,18,0,40,72,62,38,62,66,47,29,59,46,64,38,86,23,42,40,24,30,94,59,24,83,29,26,0,21,33,32,23,0,0,6,0,45,17,48,64,32
2020-12-01,45,0,73,0,22,0,50,69,64,38,52,59,37,30,43,34,68,36,80,21,34,43,25,27,89,55,21,76,48,26,35,23,30,28,23,0,0,5,10,30,15,39,50,29
2021-01-01,48,0,57,12,27,0,49,76,71,43,65,66,40,33,47,62,61,44,81,23,49,52,26,23,84,67,26,100,39,26,39,25,27,29,40,25,0,5,0,32,20,69,69,33
2021-02-01,45,0,60,0,30,0,59,70,65,49,52,54,51,33,50,51,63,43,82,24,34,44,28,25,96,63,25,95,53,27,0,37,22,30,39,32,0,6,0,33,17,60,71,33
2021-03-01,42,0,62,17,31,0,32,65,63,47,51,54,30,31,58,43,63,40,84,24,33,50,24,25,83,69,16,90,26,30,0,24,22,24,37,0,0,5,0,36,14,67,61,33
2021-04-01,47,0,56,0,22,0,52,71,64,53,52,57,37,32,51,48,70,37,77,25,39,47,27,24,78,64,21,82,49,23,0,39,27,21,33,42,0,7,0,34,13,60,58,34
2021-05-01,42,0,50,0,34,0,0,77,61,41,53,51,51,32,46,49,73,38,76,36,28,47,27,44,70,66,25,80,36,26,0,29,28,18,22,0,0,7,14,28,10,56,52,26
2021-06-01,35,0,48,0,30,0,40,73,70,37,59,49,39,28,89,60,64,36,77,44,28,40,40,73,98,73,29,75,34,23,0,33,24,29,36,0,0,13,14,31,10,53,51,24
2021-07-01,40,0,51,0,28,0,0,67,66,44,60,50,40,29,54,48,61,33,78,42,42,34,28,94,79,76,19,73,42,36,0,25,27,24,35,0,0,12,12,28,7,42,43,28
2021-08-01,40,0,50,0,27,0,36,56,67,45,40,54,38,30,53,42,60,35,79,46,27,47,24,100,71,73,21,72,54,24,0,24,36,23,28,0,0,21,15,23,7,37,46,32
2021-09-01,37,0,51,0,34,0,52,61,66,39,49,46,49,30,51,43,58,36,73,38,29,45,32,91,76,71,24,73,37,26,0,30,37,22,22,38,0,18,30,30,10,44,57,40
2021-10-01,43,42,58,0,55,0,0,60,70,35,60,45,39,33,53,52,57,38,73,34,27,55,28,91,73,68,23,77,32,28,0,30,24,21,21,34,0,16,12,30,14,48,55,38
2021-11-01,43,0,70,15,48,0,0,73,63,44,62,50,53,39,59,47,64,40,76,31,45,40,28,69,72,66,24,82,39,28,0,46,30,25,29,42,0,15,22,38,13,65,58,34
2021-12-01,47,0,60,0,51,0,0,84,68,46,56,47,41,36,53,40,83,38,69,32,31,34,29,66,83,61,21,79,45,28,0,38,39,29,29,0,0,16,19,51,11,52,50,32
2022-01-01,54,0,60,23,65,0,0,87,82,74,76,47,43,36,75,52,100,47,80,42,43,39,32,70,74,86,29,91,68,48,0,40,39,33,53,0,0,13,17,36,13,78,65,38
2022-02-01,51,0,58,18,60,0,0,97,75,63,76,62,39,40,62,69,87,50,80,53,42,52,32,76,84,82,28,82,97,52,0,62,43,43,47,33,0,19,17,43,13,78,74,41
2022-03-01,53,0,61,17,79,0,55,96,76,69,97,72,54,37,68,66,82,48,81,57,37,70,32,76,63,81,40,83,68,56,0,44,29,36,41,23,0,22,37,54,22,78,87,50
2022-04-01,58,0,61,14,85,58,38,90,69,64,84,54,52,39,58,61,74,44,76,63,35,64,35,88,66,77,31,77,71,52,0,51,30,49,37,40,0,31,41,35,14,62,66,39
2022-05-01,50,0,59,12,81,75,46,90,67,58,78,51,67,38,60,72,70,48,74,68,48,68,34,81,64,78,26,77,84,53,27,57,31,44,43,40,0,27,33,39,14,49,68,39
2022-06-01,50,35,54,13,98,71,53,100,65,55,76,51,50,38,52,66,70,49,73,66,45,48,26,82,62,75,30,77,100,53,0,57,34,43,41,30,0,48,39,38,22,57,61,39
2022-07-01,56,0,52,11,85,0,74,89,64,73,70,51,41,38,53,58,71,48,69,69,47,59,25,90,68,77,30,78,95,56,0,67,32,53,52,28,0,47,47,38,16,54,66,41
2022-08-01,52,0,55,13,77,0,58,79,62,64,67,48,40,37,55,55,67,43,75,72,39,55,29,96,62,76,33,77,57,64,0,64,37,41,38,0,0,45,50,32,13,53,66,41
2022-09-01,49,0,58,14,100,0,50,80,64,58,59,51,49,39,75,57,71,49,72,58,37,50,34,83,60,77,34,78,53,59,0,61,25,52,39,100,0,36,44,39,19,54,83,42
2022-10-01,51,0,67,0,82,40,59,78,67,58,79,47,40,40,58,59,68,49,68,50,44,66,35,90,58,75,35,78,70,55,0,58,41,49,44,47,0,39,35,52,16,41,78,39
2022-11-01,50,0,98,17,77,44,47,86,68,98,86,41,57,50,58,56,70,48,76,43,47,58,52,79,93,77,32,85,77,52,32,71,33,50,40,57,0,34,37,51,14,44,69,42
