date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2020-09-01,76,0,33,35,28,56,0,46,82,48,31,67,56,48,52,45,84,56,91,55,59,39,33,73,58,73,70,92,42,10,0,0,47,57,22,0,0,12,0,65,0,24,49,3
2020-10-01,83,0,39,31,24,51,0,51,82,50,56,74,36,44,52,25,80,53,79,39,66,30,40,38,83,71,55,91,48,10,59,49,47,60,47,0,0,0,0,63,0,27,61,3
2020-11-01,85,0,53,71,26,0,0,64,72,59,29,60,52,45,40,35,71,42,90,38,50,28,48,32,78,62,51,96,45,10,70,0,31,61,37,0,0,19,0,62,0,41,67,3
2020-12-01,86,0,51,57,32,0,0,52,63,47,33,59,41,55,49,27,83,41,80,40,42,31,45,67,83,49,39,84,31,9,0,0,35,60,38,0,0,12,0,50,0,26,50,4
2021-01-01,95,0,36,87,34,57,0,51,79,62,44,67,56,43,35,42,67,49,85,40,58,53,44,24,77,62,58,87,29,11,45,0,32,62,39,0,0,0,0,49,0,56,56,4
2021-02-01,95,0,37,33,38,50,0,58,77,62,34,57,71,47,50,32,73,44,96,43,61,34,45,28,91,68,54,100,46,13,0,0,37,72,44,0,0,0,0,69,0,48,60,5
2021-03-01,95,0,37,38,45,0,0,60,79,70,24,54,82,46,47,37,71,47,90,44,66,23,46,26,91,63,60,98,51,12,56,0,35,72,30,90,0,0,0,72,0,72,65,4
2021-04-01,92,0,36,46,37,0,0,60,79,58,30,55,58,47,32,40,74,50,88,41,66,21,42,27,95,67,59,92,48,11,0,0,29,62,36,0,0,0,0,57,0,69,58,4
2021-05-01,92,0,28,57,46,0,0,58,75,57,28,53,40,50,51,30,82,58,79,47,58,22,60,37,97,66,57,85,41,9,0,92,29,65,39,67,0,17,0,63,0,57,50,3
2021-06-01,89,0,25,0,31,0,0,46,70,57,0,54,0,48,26,44,74,63,78,55,48,21,67,68,87,61,57,77,39,12,0,0,26,41,35,0,0,23,31,62,0,29,29,2
2021-07-01,87,100,26,0,35,0,0,44,72,57,16,59,0,47,42,27,72,54,72,65,40,18,50,79,89,57,49,80,0,11,0,0,37,42,37,0,0,21,34,59,0,23,23,17
2021-08-01,88,0,26,0,29,0,0,40,69,56,28,61,21,50,35,25,73,52,75,67,41,14,38,93,77,62,64,78,46,11,0,0,36,43,42,0,0,35,42,50,0,20,23,24
2021-09-01,75,0,27,41,42,0,0,61,77,44,25,47,42,51,26,39,71,61,92,59,60,17,53,86,61,64,69,88,40,11,0,0,46,48,50,0,0,33,0,60,0,22,51,30
2021-10-01,81,0,29,43,56,0,0,55,80,47,46,48,37,61,39,29,75,67,84,57,64,26,48,86,61,62,60,84,48,12,0,0,50,45,53,0,0,22,0,61,0,44,56,28
2021-11-01,80,0,40,82,60,0,0,61,83,57,38,54,51,77,70,24,70,51,90,44,63,30,47,74,56,62,53,92,42,11,0,0,45,57,74,0,0,24,31,75,0,63,64,33
2021-12-01,87,0,35,33,58,0,0,51,74,66,31,59,58,81,50,25,73,42,73,39,53,36,52,73,67,46,37,86,58,11,0,0,39,47,69,0,0,24,0,63,0,56,53,26
2022-01-01,95,0,27,58,80,0,0,56,89,69,41,58,49,53,45,44,81,64,94,57,64,69,42,72,62,68,58,88,62,19,52,0,57,63,40,55,0,18,0,62,0,56,64,34
2022-02-01,91,0,33,52,97,71,0,60,80,57,44,59,73,54,41,58,77,63,95,63,50,58,48,89,62,66,58,92,59,34,46,0,45,70,71,61,0,26,27,74,0,60,74,34
2022-03-01,87,0,31,70,92,0,0,72,83,61,41,59,80,54,53,47,84,57,85,73,44,55,45,81,60,61,57,87,57,22,39,0,49,71,65,58,0,36,34,68,0,81,100,36
2022-04-01,88,0,33,60,89,39,0,67,78,58,37,49,76,55,60,44,82,56,83,80,60,47,45,85,65,58,57,89,48,25,50,44,44,55,57,0,0,33,53,56,48,73,76,33
2022-05-01,82,0,32,60,94,39,0,60,81,57,37,46,54,58,73,55,78,60,91,86,72,32,45,85,56,65,53,81,50,28,37,44,56,57,59,81,0,47,40,59,42,36,71,33
2022-06-01,87,0,26,28,100,56,0,83,69,58,33,49,24,54,46,50,75,69,83,86,50,25,33,87,59,60,57,81,52,36,0,61,40,67,66,0,0,70,60,60,46,34,54,30
2022-07-01,88,0,27,28,79,0,0,89,66,57,24,50,17,52,49,41,75,55,83,81,64,28,36,86,59,61,52,75,44,32,0,0,37,53,81,0,0,59,82,54,0,36,47,27
2022-08-01,80,0,31,0,83,0,0,41,68,60,15,46,31,56,66,50,70,51,81,86,51,26,40,94,56,63,73,82,27,27,0,44,42,70,69,0,0,63,58,64,0,37,49,30
2022-09-01,86,0,27,54,96,67,0,52,78,53,45,50,45,59,67,61,77,74,94,69,57,35,39,85,54,67,92,87,49,54,66,0,48,78,70,0,0,63,34,61,0,34,72,33
2022-10-01,81,0,33,38,94,46,0,64,80,51,29,47,53,64,50,43,79,55,86,57,71,33,48,87,61,62,57,87,39,45,49,0,51,61,65,54,0,46,31,79,0,25,85,38
2022-11-01,80,0,45,57,98,42,0,64,79,80,45,42,60,92,40,53,74,53,92,50,74,42,62,79,52,61,55,86,40,43,67,57,50,55,92,55,0,39,26,62,0,29,87,36
2022-12-01,88,0,40,0,80,0,0,59,66,100,35,48,54,84,26,36,69,50,80,45,63,49,76,85,61,51,39,80,41,25,0,0,30,62,77,65,0,42,0,56,0,22,64,24
2023-01-01,86,0,32,50,75,62,0,54,82,81,34,45,37,46,64,46,75,71,92,77,66,100,41,86,50,67,64,92,37,30,0,90,48,78,57,76,0,43,48,57,0,24,73,33
