date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2020-03-01,77,0,56,34,23,0,0,58,90,46,39,72,20,48,55,42,82,37,81,31,27,58,19,32,36,62,51,100,36,35,63,0,0,34,71,0,0,17,22,58,100,80,32,87
2020-04-01,78,0,62,39,25,0,0,71,72,51,51,54,17,42,39,41,100,37,90,20,22,63,16,22,34,59,40,98,31,31,0,47,11,42,64,0,0,7,0,48,57,76,31,77
2020-05-01,75,0,61,61,24,0,0,70,70,50,100,41,16,42,60,30,88,33,95,26,28,49,15,31,33,59,48,89,37,37,0,0,11,47,53,0,0,0,0,42,53,73,25,74
2020-06-01,72,0,66,31,27,0,66,73,70,49,36,45,19,41,46,35,75,37,96,38,48,57,17,56,52,59,39,86,35,44,0,34,0,53,42,0,0,9,0,42,25,66,26,81
2020-07-01,69,0,58,0,19,0,62,58,72,66,30,48,11,39,55,26,61,37,92,52,25,51,16,77,39,74,43,80,35,40,0,0,0,41,51,0,0,11,0,38,14,36,20,72
2020-08-01,70,0,55,0,23,0,70,50,69,54,22,48,9,38,59,28,60,38,85,47,23,45,17,76,43,71,45,81,49,48,0,0,0,38,30,0,0,17,0,33,11,30,19,69
2020-09-01,68,0,64,0,25,0,0,70,78,48,39,44,20,45,52,53,72,43,82,40,49,60,23,67,42,71,51,83,0,46,0,52,14,50,39,0,0,8,0,37,17,54,29,82
2020-10-01,68,0,62,41,22,0,0,75,82,59,39,52,16,39,49,41,65,41,83,24,46,51,26,41,44,69,53,80,39,46,0,41,11,53,59,0,0,9,0,42,19,45,29,78
2020-11-01,74,0,79,0,22,0,0,62,73,53,28,70,15,42,46,31,64,34,87,22,38,45,25,23,45,65,49,81,0,34,0,0,11,35,58,49,0,0,0,45,14,45,29,84
2020-12-01,68,53,68,0,28,0,84,60,67,47,28,45,15,40,40,46,65,32,80,26,27,44,22,27,45,59,35,72,42,35,0,0,14,37,43,0,0,7,0,34,12,32,24,75
2021-01-01,75,0,57,0,25,0,0,65,71,51,28,56,14,46,45,36,70,40,83,23,34,46,23,22,67,56,54,78,0,45,0,0,0,19,56,0,0,10,0,36,21,65,26,80
2021-02-01,74,0,62,0,33,0,0,63,69,65,24,47,14,51,56,37,68,40,81,23,41,46,21,23,64,56,39,82,35,38,0,0,13,65,56,0,0,8,0,44,23,53,29,81
2021-03-01,68,0,64,0,35,0,0,69,69,56,34,43,15,46,30,31,72,45,83,24,31,51,22,21,64,68,47,77,0,33,0,40,18,51,62,0,0,0,0,41,18,68,30,74
2021-04-01,71,0,59,0,30,100,0,66,69,46,23,45,17,49,54,41,74,38,81,29,34,66,21,25,63,64,44,80,86,35,0,38,13,39,42,0,0,8,0,40,15,57,30,73
2021-05-01,72,0,62,0,37,0,0,60,73,53,27,45,14,52,39,30,60,37,82,40,37,47,23,39,57,68,37,76,46,39,0,0,12,41,48,0,0,7,0,31,13,60,29,68
2021-06-01,63,0,56,0,35,0,0,60,79,38,30,39,14,41,58,37,50,35,80,48,31,61,39,69,56,73,39,77,47,41,0,0,0,31,49,0,0,11,27,36,10,57,29,73
2021-07-01,63,0,59,0,27,0,0,41,79,55,21,43,7,39,63,0,45,37,70,59,23,40,22,80,48,62,41,75,0,45,0,34,12,38,30,0,0,17,26,31,5,40,17,70
2021-08-01,66,0,58,0,29,0,0,49,78,62,26,44,9,47,44,30,44,40,80,65,21,61,19,100,49,60,39,76,43,50,0,44,14,30,31,0,0,22,32,55,5,32,18,73
2021-09-01,58,0,60,0,34,0,0,60,77,41,32,43,24,54,52,46,53,47,71,50,37,54,27,78,40,79,55,78,0,35,0,0,0,33,34,0,0,19,0,46,7,47,36,84
2021-10-01,63,0,58,0,45,0,0,71,81,37,38,42,21,54,56,52,52,53,72,45,30,46,23,74,45,70,52,76,49,37,0,43,0,37,47,0,0,21,27,42,10,57,29,73
2021-11-01,64,0,74,0,51,0,0,67,80,56,37,49,24,56,100,37,56,47,71,36,26,51,24,54,54,70,44,81,57,42,0,42,0,49,41,0,0,18,0,45,9,61,29,81
2021-12-01,67,0,67,41,54,0,0,56,79,61,37,46,17,48,54,36,55,44,64,38,38,36,19,36,63,69,45,74,41,52,0,0,0,27,38,47,0,20,31,55,9,57,26,74
2022-01-01,83,0,61,0,63,0,0,80,97,63,47,43,27,54,55,34,72,53,89,54,41,75,22,41,70,68,57,83,73,64,0,41,17,47,79,0,0,15,0,47,13,83,33,91
2022-02-01,78,0,66,54,71,0,0,87,98,53,53,62,27,57,63,34,72,61,90,65,47,66,25,68,67,70,64,85,92,69,0,76,12,52,84,0,100,28,29,53,10,100,42,88
2022-03-01,79,0,69,48,67,0,55,100,96,48,51,56,23,59,56,47,76,71,98,75,52,71,25,68,67,88,58,90,85,80,0,45,13,73,81,35,0,36,35,69,15,82,48,89
2022-04-01,80,0,73,0,78,0,60,82,83,51,33,43,20,60,40,42,74,56,87,84,57,74,28,72,71,73,57,83,44,80,0,39,9,69,63,0,0,50,51,43,12,60,34,86
2022-05-01,76,0,65,64,79,62,66,80,83,45,46,43,20,62,58,58,74,61,87,87,38,68,24,72,100,82,56,85,57,77,0,59,0,73,89,0,0,40,47,39,11,36,36,80
2022-06-01,72,0,62,0,86,0,0,96,78,45,44,42,20,57,56,61,68,68,84,81,54,67,20,68,73,79,58,84,60,70,0,60,15,74,67,46,0,51,70,50,13,56,31,85
2022-07-01,85,0,62,41,70,0,0,65,70,57,33,43,13,52,59,58,58,59,81,87,33,68,18,74,75,76,69,79,71,82,0,57,16,67,69,0,0,64,45,40,7,45,31,82
2022-08-01,74,0,60,0,75,0,0,53,72,52,33,44,7,55,62,52,59,63,84,90,38,52,22,83,79,67,71,80,53,89,0,82,0,66,61,0,0,59,54,40,5,49,28,83
2022-09-01,75,0,65,39,92,0,85,81,81,45,42,50,23,63,57,55,73,62,88,60,60,60,30,67,61,87,65,84,50,84,0,59,12,83,93,0,0,48,47,49,13,52,39,97
2022-10-01,74,0,69,0,100,0,71,89,81,40,45,46,17,63,62,51,68,65,85,56,61,65,29,70,67,82,61,83,57,87,0,47,0,94,57,0,0,43,41,68,10,39,39,88
2022-11-01,79,0,90,0,81,0,0,80,82,95,48,42,11,67,56,56,67,60,88,45,51,76,47,63,60,75,78,83,56,90,0,68,11,91,65,0,0,43,48,60,9,35,41,85
2022-12-01,79,0,75,0,67,0,0,78,74,100,36,36,16,72,50,36,62,57,83,48,42,57,41,61,44,59,66,77,49,79,0,71,14,72,76,0,0,35,56,58,7,28,29,72
2023-01-01,80,0,72,0,72,0,82,83,90,76,45,38,19,55,67,59,72,77,94,61,42,62,26,69,63,75,72,86,0,79,0,79,16,70,59,0,0,31,45,56,9,39,37,96
2023-02-01,77,0,79,0,68,0,0,89,86,55,40,39,22,57,62,74,72,74,93,62,43,71,28,69,49,76,73,83,53,97,0,69,13,81,59,0,0,27,53,70,7,41,39,95
2023-03-01,77,0,75,34,64,0,0,82,84,55,47,39,29,56,62,66,70,62,88,64,65,81,27,63,50,89,69,87,31,86,0,100,0,72,59,0,0,39,40,77,8,45,56,96
