date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2022-05-01,74,24,55,45,73,49,14,70,71,49,25,47,73,73,71,44,89,66,72,82,59,64,63,92,52,69,43,77,47,74,65,17,55,53,74,70,27,39,9,36,54,27,66,33
2022-06-01,75,33,59,29,88,39,13,56,72,52,23,46,46,74,77,38,93,68,65,82,62,77,45,96,46,70,46,79,50,78,23,20,52,52,62,34,26,49,9,29,62,30,42,31
2022-07-01,78,28,59,25,72,37,18,50,67,58,20,49,40,69,71,35,87,64,62,86,78,78,35,100,48,72,46,75,54,76,15,24,54,52,50,23,18,49,8,31,63,39,40,30
2022-08-01,72,20,69,27,100,35,16,48,77,50,22,51,48,68,77,36,88,62,64,74,64,80,45,94,49,75,51,77,46,74,14,19,57,57,49,26,23,44,8,31,39,38,46,33
2022-09-01,73,14,53,39,73,50,18,60,71,48,56,49,64,66,69,35,87,61,71,65,63,100,67,85,46,65,45,75,48,72,37,20,54,54,64,53,16,42,8,34,54,39,75,30
2022-10-01,69,8,57,50,86,51,17,78,73,47,37,45,64,66,67,40,81,56,73,64,70,96,76,81,47,66,47,78,53,77,45,22,55,55,62,63,25,43,8,35,60,24,77,33
2022-11-01,73,6,68,45,69,50,17,80,70,97,36,50,63,66,61,40,74,59,69,60,87,92,91,78,46,63,39,76,47,66,46,22,49,52,57,70,13,41,8,41,45,22,70,29
2022-12-01,79,5,63,38,55,44,17,62,71,100,26,45,57,68,56,42,76,59,65,56,62,57,92,86,42,63,36,72,46,65,46,21,48,51,48,58,19,43,9,41,34,17,54,27
2023-01-01,78,6,60,37,52,47,18,59,74,77,26,48,64,58,64,50,77,77,69,62,76,57,75,89,44,69,50,78,57,71,43,25,61,61,46,53,16,34,9,35,42,19,68,33
2023-02-01,81,7,54,51,60,61,19,76,75,64,37,47,76,60,69,51,79,65,76,64,84,61,81,90,50,78,49,76,54,70,57,24,61,65,66,77,14,36,10,39,62,26,83,35
2023-03-01,71,8,39,53,54,65,20,84,77,58,28,49,78,64,74,67,89,63,69,66,78,61,70,82,46,79,48,78,56,72,59,23,63,70,59,75,0,38,8,52,55,28,77,37
